Unnamed: 0,capacity,days,mileage,ave_Tem,mean_Q,median_Q,std_Q,delta_Q,mean_dV,median_dV,std_dV,delta_dV,mean_current,max_current,cha_end_v,t_min,t_min_mean
1434,124.0957529,957.6361806,121350.3,16.96734694,33.38055532,26.57333708,29.76313911,91.92542,54.04347826,54.0,4.358682099,22,122.3086957,127.9,4.252,24,25.13043478
1435,127.0341352,957.6361806,121350.3,23.78525641,33.38055532,26.57333708,29.76313911,91.92542,54.04347826,54.0,4.358682099,22,122.3086957,127.9,4.252,24,25.13043478
1436,122.6319854,1105.052465,144300.7,31.28679245,6.965488491,7.73024952,4.80192517,13.69904637,51.54716981,52.0,7.700933631,24,96.93773585,128.2,4.23,36,36.75471698
1437,125.8467389,1105.052465,144300.7,32.4193787,6.965488491,7.73024952,4.80192517,13.69904637,51.54716981,52.0,7.700933631,24,96.93773585,128.2,4.23,36,36.75471698
1438,133.7625,1683.162095,386243.2,29.64478764,11.08067838,11.17170536,5.559781056,21.4024755,48.98333333,50.0,2.411719073,9,126.4766667,127.6,4.249,32,33.11666667
1439,142.7383102,1686.174421,387494.5,29.27566964,10.65660654,10.56689639,5.518158689,20.8994059,47.98333333,48.5,2.43236282,8,126.3266667,127.2,4.25,28,29.41666667
1440,131.4983819,1690.090683,389004.1,20.97222222,7.735591705,7.268336425,4.505301458,17.7232403,46.4,47.0,2.460769111,12,93.89384615,102.8,4.249,19,20.70769231
1441,129.6708333,1691.170139,389398.6,20.48207885,7.968517084,7.604729204,4.45125983,17.18458143,46.54411765,47.0,2.3913682,12,93.77794118,102.5,4.25,19,20.73529412
1442,130.5241595,1692.289977,389788.7,25.57019231,8.428869967,7.953423244,4.885374395,19.49659961,48.33962264,49.0,3.279112836,13,119.9396226,127.3,4.25,24,26.13207547
1443,151.8215488,1694.200567,390586.7,24.19880716,9.952722852,10.35227729,4.684852016,17.33956198,47.01666667,47.0,2.572234221,10,106.3766667,127.3,4.25,23,24.08333333
1444,135.8837451,1695.207627,390947.2,22.08811475,10.50212919,10.48411193,5.437869144,20.08723015,46.67123288,47.0,2.548460693,14,101.4808219,103.0,4.249,20,21.8630137
1445,148.8914562,1696.133391,391289.5,25.33267717,8.301974598,7.763639429,4.956798121,18.33886051,47.7037037,48.0,2.629107929,12,121.4833333,127.3,4.249,24,26.22222222
1446,138.9187236,1697.182847,391651.9,24.62184874,9.617793014,9.794523105,4.486044678,17.21504713,47.13333333,47.0,2.771682201,12,108.44,127.2,4.25,23,24.23333333
1447,131.0615942,1698.147986,392089.3,27.39620758,11.14084372,11.07260324,5.641272675,21.47206894,48.44262295,49.0,2.743245596,10,126.342623,127.3,4.25,26,28.06557377
1448,132.3768382,1700.188924,393003.7,21.98401421,11.06446738,11.09044347,5.522299572,20.78079979,46.69736842,47.0,2.620866354,14,101.425,102.7,4.249,21,22.69736842
1449,141.2373563,1701.254907,393447.9,25.83173077,9.107497932,8.869034411,5.482713311,19.31710446,49.42857143,50.5,2.541492411,10,125.7285714,127.2,4.25,25,26.76785714
1450,128.2746825,1705.12081,394812.0,23.28386454,10.4886668,10.48024776,5.466170048,20.12827326,47.7972973,48.0,2.118003456,9,101.4635135,102.3,4.25,22,23.13513514
1451,133.2395962,1706.206505,395189.6,24.14367816,10.23875939,10.19219738,5.379824304,19.74891038,48.47887324,49.0,1.867883904,10,101.3450704,102.7,4.25,22,23.18309859
1452,134.0646278,1713.239699,397696.0,27.33272395,11.25865305,11.2086233,5.742248812,21.75622255,50.38709677,51.0,2.824745713,10,126.3854839,127.3,4.249,27,28.80645161
1453,133.7869388,1715.184387,398460.2,26.79844098,9.2506887,9.019771954,5.402643932,19.30755841,50.48214286,51.0,2.420087598,9,125.7125,127.2,4.25,25,26.76785714
1454,135.9965351,1716.090197,398886.1,26.89931741,11.36364126,11.34038702,5.783658003,21.80766738,52.03225806,53.0,2.627201025,9,126.3709677,127.3,4.25,28,30.19354839
1455,133.9313138,1738.125116,407090.5,26.90415704,8.779180607,8.539013527,5.355425929,18.69396388,45.90740741,46.0,1.983902986,9,125.7666667,127.3,4.25,25,26.72222222
1456,131.6647457,1747.122199,410123.3,23.61111111,10.44564094,10.45168803,5.383459536,19.90029638,45.40540541,45.5,2.22952497,14,101.3459459,102.7,4.249,22,22.90540541
1457,142.4336934,1748.148183,410492.6,26.55658199,8.216323318,7.694917544,4.774546431,18.98851783,46.1509434,47.0,2.513332197,10,119.9320755,127.2,4.249,24,26.0
1458,133.6102336,1751.129074,411521.4,28.59164733,10.77672322,10.69899027,5.493458891,20.84131815,46.73333333,47.0,2.023747898,8,126.2916667,127.4,4.249,29,30.76666667
1459,133.9253859,1755.134537,412961.2,29.39553991,10.67652473,10.59582851,5.423705186,20.6379865,46.38983051,47.0,2.099369955,7,126.3118644,127.7,4.249,31,32.42372881
1460,129.6556092,1761.117755,414949.9,21.73979592,10.33832024,10.35798761,5.435080173,19.75302809,46.04109589,46.0,1.92630213,9,101.3917808,102.5,4.249,20,21.7260274
1461,131.2966179,1763.112859,415679.5,27.1826742,11.20836815,11.15654458,5.703978124,21.65884648,48.93548387,49.0,2.520054836,10,126.3983871,127.3,4.25,28,29.66129032
1462,130.6760139,1698.718623,461818.3,17.70525784,8.202632541,8.80440514,7.088620771,42.81114939,37.26153846,38.0,1.470498849,6,116.6876923,120.8,4.22,25,27.30769231
1463,137.8988185,1156.017407,165196.2,31.7590799,10.25943307,10.20614018,5.339722476,19.97781844,38.27586207,38.0,1.551340949,6,125.9551724,127.2,4.25,37,36.86206897
1464,136.2490751,1167.01419,168495.1,30.46973684,9.978434263,9.861543525,5.251942032,19.70420357,39.21052632,39.0,1.423325019,7,126.0614035,127.1,4.25,35,35.0
1465,132.7304343,1168.01934,168620.1,30.09090909,9.246359046,9.019461086,5.064045149,18.66281068,39.14814815,39.0,1.177055451,5,126.012963,127.2,4.25,33,34.7037037
1466,134.0001551,1173.022847,170095.9,30.44413408,9.373077287,9.199752093,5.133645401,18.89936805,39.05454545,39.0,1.241965917,5,125.9890909,127.1,4.25,35,35.76363636
1467,136.0752924,1187.003785,174204.3,30.90633245,9.924176964,9.801501477,5.261782292,19.62226187,39.66666667,40.0,1.466985611,7,126.1070175,127.2,4.249,36,36.0
1468,136.1152239,1198.003762,176800.7,30.75,10.01562387,9.884900335,5.236448257,19.64087211,40.15789474,40.0,1.056134522,4,125.9263158,127.2,4.25,35,35.98245614
1469,137.2623464,1202.354931,177433.2,30.12626263,10.24641683,10.1498274,5.310826159,19.92155925,40.60344828,41.0,1.36381381,5,126.1706897,127.2,4.25,34,34.0
1470,138.5041667,1275.517512,180241.6,24.46066351,7.643085499,7.583560452,5.229880802,15.5207307,42.31481481,42.0,3.041832258,11,110.4759259,128.1,4.222,32,33.16666667
1471,134.6709596,1486.317627,224943.5,30.30474041,10.02238143,9.857395498,5.317074781,19.68288692,42.29090909,43.0,1.669760214,7,127.9618182,129.0,4.248,32,33.78181818
1472,134.7200323,1492.034375,227474.6,32.47047619,9.60685574,9.563571387,5.426317385,18.82714396,43.14705882,43.0,2.340592596,10,104.9470588,110.9,4.231,33,32.91176471
1473,135.9009652,1494.280556,228128.3,29.9898374,10.67705649,10.57502131,5.42727824,20.73579341,41.25423729,42.0,1.611328753,7,126.1491525,127.2,4.25,34,34.0
1474,130.5311616,1497.293345,229297.6,30.01234568,3.599457332,2.456974089,3.531229358,11.89304927,40.0,40.0,2.472708174,13,121.1628571,129.2,4.228,33,33.68571429
1475,133.1389397,1498.306516,229695.6,29.80625,8.183690324,7.751759295,3.906149995,19.33839216,39.92727273,40.0,3.240956904,13,107.4090909,128.9,4.251,30,30.74545455
1476,127.4855665,971.0026389,91046.6,23.93189369,7.425431995,7.31099706,4.062966458,14.79880054,54.71929825,55.0,3.248505114,14,80.03157895,105.2,4.249,18,20.28070175
1477,149.0838594,1104.024456,120883.0,30.43129771,10.44779028,10.36028262,5.439198317,20.57995957,49.08474576,50.0,2.395533525,8,126.3372881,127.4,4.25,34,34.0
1478,143.4766739,1118.038715,125133.3,30.91561939,10.77631906,10.69618588,5.513605123,20.95535362,48.05,49.0,2.231778065,8,126.4433333,127.4,4.249,34,34.0
1479,142.3526481,1132.037014,129270.5,30.50088968,10.76312703,10.67528325,5.506828309,20.90794571,47.85,48.5,2.308137778,9,125.7533333,126.8,4.25,33,33.0
1480,146.3438931,1134.064352,129878.8,29.98105263,10.41001901,10.29462178,5.309832193,20.28427906,45.5862069,46.0,1.930110616,7,126.1155172,127.4,4.25,34,34.0
1481,145.2341667,1153.025868,135571.1,30.54886364,9.81525454,9.662048748,5.238724149,19.59910749,43.26785714,43.0,1.432917496,6,126.5232143,127.8,4.25,36,35.96428571
1482,146.9414352,1182.023715,140621.7,29.63706564,8.270389803,7.963895682,5.18457091,17.90457004,43.94230769,44.0,2.097741107,10,125.2480769,127.5,4.25,32,33.51923077
1483,146.9644136,1186.043044,140746.7,28.89425051,10.73771952,10.64067642,5.481346957,20.74360061,41.98305085,43.0,2.182298007,8,126.2932203,127.4,4.25,29,30.91525424
1484,146.1535403,1194.301493,142842.4,31.81176471,10.5587394,10.26870974,5.464497146,20.74301658,42.26315789,42.0,1.722160167,8,126.4894737,127.5,4.25,29,30.56140351
1485,142.0146821,1197.027859,143479.1,29.65619694,10.35321802,10.26065178,5.414001225,20.36384376,43.83050847,44.0,2.009743574,8,125.9813559,127.1,4.25,33,34.11864407
1486,144.9062817,1381.03934,155242.4,28.64573269,10.74061837,11.14026058,5.508546592,19.82884714,42.63333333,43.0,2.607467908,15,123.28,126.9,4.25,30,31.78333333
1487,142.6350617,1434.335625,171074.5,28.79594595,10.71750968,10.63876575,5.420448141,20.68681369,43.03389831,44.0,1.877305152,7,126.659322,128.0,4.24,33,33.0
1488,150.3242978,1175.231771,76703.9,30.22889306,10.7161288,10.61635415,5.460423002,20.92433607,52.04918033,52.0,1.98705837,7,126.1098361,127.3,4.249,34,34.0
1489,152.1801775,1197.198657,84208.6,29.25552666,6.120413171,4.82563831,4.697186547,15.0873293,48.63829787,50.0,3.048721615,15,120.8234043,128.1,4.25,34,34.0
1490,161.4498025,1201.028403,85538.3,33.03866846,10.75426141,10.6944821,5.586956156,20.93013767,49.14754098,50.0,2.238530443,9,126.4819672,128.0,4.25,35,35.0
1491,143.6693673,1214.059757,88533.7,32.18072289,5.729779202,4.979110261,4.655483453,16.0226283,49.52173913,50.0,2.525858704,16,123.0413043,128.0,4.22,36,35.06521739
1492,142.2523541,1214.059757,88533.7,32.01331967,5.729779202,4.979110261,4.655483453,16.0226283,49.52173913,50.0,2.525858704,16,123.0413043,128.0,4.22,36,35.06521739
1493,146.94104,1226.102465,90955.7,29.14620939,10.58838122,10.5052253,5.482160576,20.69456901,48.71186441,49.0,1.737432817,7,126.3474576,127.7,4.25,32,32.71186441
1494,156.1667626,1237.603588,94704.5,21.08196721,11.34996986,11.31946711,5.716815701,21.56308647,50.80952381,51.0,2.937751774,15,125.9095238,127.4,4.25,29,30.63492063
1495,142.3408911,1251.747396,96931.1,23.43561974,4.790213416,3.449897049,4.226583938,13.37834659,51.23255814,52.0,3.101666539,15,119.1627907,127.9,4.219,31,31.6744186
1496,151.2708702,1271.740961,102055.8,22.93396226,10.39479982,10.20220391,5.407925282,20.73904956,48.08474576,48.0,2.101558224,11,126.2491525,127.6,4.247,30,32.13559322
1497,149.3234481,1378.184433,132054.1,31.45398773,10.80689651,10.7218503,5.557135713,20.98558094,49.08196721,50.0,1.994213613,8,126.3836066,127.9,4.25,29,30.29508197
1498,146.4067675,1380.460926,132482.7,30.64402619,11.36424588,11.81013056,6.073740986,20.92678213,47.171875,48.0,2.540636531,12,122.059375,128.5,4.25,33,33.40625
1499,139.8178932,1382.240116,132992.0,28.8588993,10.75611974,10.69411217,5.533703145,20.80603938,48.26229508,48.0,1.809824186,8,126.2622951,127.9,4.249,31,32.63934426
1500,149.0318687,1382.240116,132992.0,29.62731006,10.75611974,10.69411217,5.533703145,20.80603938,48.26229508,48.0,1.809824186,8,126.2622951,127.9,4.249,31,32.63934426
1501,139.1882302,1382.240116,132992.0,27.53811475,10.75611974,10.69411217,5.533703145,20.80603938,48.26229508,48.0,1.809824186,8,126.2622951,127.9,4.249,31,32.63934426
1502,139.8613864,1382.240116,132992.0,28.93083756,10.75611974,10.69411217,5.533703145,20.80603938,48.26229508,48.0,1.809824186,8,126.2622951,127.9,4.249,31,32.63934426
1503,149.4300566,1439.097234,144681.7,27.39235412,10.61032321,10.61055556,5.476461379,20.17305556,48.80672269,49.0,2.583975541,11,126.9487395,128.8,4.25,32,33.42857143
1504,136.5330193,1444.489664,146094.2,21.05481557,8.990311435,8.604782083,4.510083559,19.4323512,47.5,48.0,2.799322578,16,114.9689655,127.8,4.222,23,25.13793103
1505,147.3599455,1446.157535,146578.8,30.58281573,10.72595662,10.66108215,5.531275751,20.87225678,47.71666667,48.0,2.402024609,8,126.6183333,128.4,4.25,28,29.63333333
1506,148.2449161,1446.157535,146578.8,27.78740157,10.72595662,10.66108215,5.531275751,20.87225678,47.71666667,48.0,2.402024609,8,126.6183333,128.4,4.25,28,29.63333333
1507,147.507761,1447.067118,146795.4,27.96235679,10.29001052,10.1829666,5.512606461,19.99749821,42.55172414,43.0,1.420365994,7,84.45517241,91.2,4.249,27,27.57471264
1508,145.1535218,1449.198472,146957.3,25.26470588,9.186972968,9.278428364,4.554852058,17.15735039,48.36666667,48.5,2.542745673,10,108.56,127.5,4.25,22,24.06666667
1509,145.3471605,1449.198472,146957.3,26.85099338,9.186972968,9.278428364,4.554852058,17.15735039,48.36666667,48.5,2.542745673,10,108.56,127.5,4.25,22,24.06666667
1510,145.0861216,1460.132153,148986.3,28.63670134,10.84787875,10.82294909,5.503752035,20.72587168,47.9,48.0,2.321637353,12,126.4183333,128.7,4.251,32,33.26666667
1511,141.7554751,1461.050498,149129.2,29.43326693,9.335008645,9.094605537,5.205442911,19.20809951,48.75,48.5,1.775326932,10,126.275,127.9,4.249,30,32.17857143
1512,148.3991878,1479.072859,153628.2,28.48531519,11.02680751,10.98861071,5.500794251,20.95148428,49.59016393,50.0,2.795646787,11,126.7409836,128.1,4.249,35,34.78688525
1513,142.1088281,1479.072859,153628.2,28.97145993,11.02680751,10.98861071,5.500794251,20.95148428,49.59016393,50.0,2.795646787,11,126.7409836,128.1,4.249,35,34.78688525
1514,140.8699773,1483.131123,154489.9,32.32723949,10.51747423,10.43857796,5.44788716,20.58835924,46.38983051,47.0,2.091280924,9,127.1305085,128.3,4.249,35,35.0
1515,120.7728218,1510.120567,160596.9,29.23575949,10.97430808,10.66127806,4.788974765,19.66399686,48.02380952,48.5,2.272905579,8,118.8880952,126.3,4.247,34,34.0
1516,140.6475693,1532.726678,164080.7,34.63311258,11.23888012,11.04032563,5.523909825,21.51091133,51.70212766,51.0,3.951379472,18,122.3702128,128.5,4.248,35,35.5106383
1517,128.1161075,1557.071898,168031.8,29.00570033,9.528505131,9.098447643,5.179292775,19.08559129,42.13793103,42.0,1.443753201,5,93.70344828,94.7,4.249,32,31.12068966
1518,143.2380128,1574.818843,170132.9,25.84677419,11.26582425,11.13152395,5.707475531,22.47555802,47.85483871,48.0,2.595571751,10,126.5580645,128.2,4.246,34,34.0
1519,135.7953205,1574.818843,170132.9,30.41473684,11.26582425,11.13152395,5.707475531,22.47555802,47.85483871,48.0,2.595571751,10,126.5580645,128.2,4.246,34,34.0
1520,135.7698935,1577.036157,170291.5,23.85736196,10.4439787,10.35190279,5.446466024,20.47799191,45.22033898,46.0,1.940363382,8,126.1457627,127.4,4.249,26,27.6440678
1521,138.0855683,1577.036157,170291.5,27.17579909,10.4439787,10.35190279,5.446466024,20.47799191,45.22033898,46.0,1.940363382,8,126.1457627,127.4,4.249,26,27.6440678
1522,141.1588191,1580.284039,170517.4,30.54113111,11.83333649,11.34913373,5.497552009,23.2343021,43.78461538,44.0,2.194344533,9,116.0815385,127.1,4.25,29,30.49230769
1523,137.1817358,1586.42691,171205.0,32.40456989,10.44140908,10.36702733,5.411979669,20.41057948,44.62711864,45.0,2.082194939,8,125.9830508,127.3,4.247,34,34.6440678
1524,137.2196932,1586.42691,171205.0,31.46428571,10.44140908,10.36702733,5.411979669,20.41057948,44.62711864,45.0,2.082194939,8,125.9830508,127.3,4.247,34,34.6440678
1525,138.1031902,1590.517338,171391.6,21.33736264,6.17822658,4.974839104,4.468658288,14.99748615,45.6875,46.0,3.260599702,18,118.2020833,128.0,4.225,25,26.58333333
1526,136.8736023,1590.517338,171391.6,21.61739659,6.17822658,4.974839104,4.468658288,14.99748615,45.6875,46.0,3.260599702,18,118.2020833,128.0,4.225,25,26.58333333
1527,137.2421814,1604.440255,172586.4,27.31869254,11.09608734,11.25195964,5.553958954,20.97072177,46.52542373,47.0,2.338737398,11,126.040678,127.5,4.246,34,34.0
1528,134.9142644,1604.440255,172586.4,27.4596603,11.09608734,11.25195964,5.553958954,20.97072177,46.52542373,47.0,2.338737398,11,126.040678,127.5,4.246,34,34.0
1529,134.6427957,1604.440255,172586.4,28.40671031,11.09608734,11.25195964,5.553958954,20.97072177,46.52542373,47.0,2.338737398,11,126.040678,127.5,4.246,34,34.0
1530,141.6385892,1647.288194,175286.5,26.1013289,9.928969115,9.791680527,5.453869075,19.69503571,45.37179487,44.5,4.019532357,24,94.71410256,98.4,4.25,28,29.06410256
1531,143.3669851,1101.532569,102449.4,28.10231855,11.03824722,10.93660938,5.62187661,21.52743492,45.42622951,46.0,1.683663223,12,126.4557377,127.6,4.202,34,34.93442623
1532,136.7664258,1108.30441,104220.1,30.31784387,10.81513747,10.75958065,5.65790471,21.1287982,45.82258065,46.0,2.028221798,13,125.8403226,126.9,4.214,30,31.64516129
1533,141.1661806,1207.401887,129906.2,31.84618959,8.961477135,8.562811219,5.080602573,18.66278463,47.68518519,47.0,2.672383276,17,126.1759259,127.5,4.22,32,34.42592593
1534,125.9083961,1447.457269,113725.9,22.13844937,10.63252732,10.52609927,5.603326992,21.07433702,53.67213115,54.0,2.054354124,12,126.2803279,127.7,4.2,25,27.55737705
1535,127.8367167,1455.48022,115708.7,24.77698574,10.51765287,10.41952003,5.542586996,20.88245846,53.45901639,54.0,2.154475102,12,124.9885246,126.3,4.201,29,30.73770492
1536,140.4261778,1475.479583,119894.1,29.05256065,10.94355174,10.85479023,5.493797337,21.1185965,53.2,54.0,2.143206321,10,127.13,128.3,4.202,34,34.96666667
1537,137.9444725,1490.385856,123149.6,31.30681818,10.87483121,10.77481533,5.489792059,21.12699179,53.13333333,54.0,1.95334471,9,126.2283333,127.3,4.22,35,35.51666667
1538,141.1311991,1494.487269,124230.5,31.11208054,3.460084203,2.167101186,3.467568386,11.26364637,53.13888889,55.0,5.094402035,25,118.05,126.9,4.202,35,34.80555556
1539,129.5734568,1581.445231,143239.7,25.11591104,10.65385007,10.50999845,5.536396414,21.06710229,52.75,53.0,1.849549495,10,126.05,127.0,4.2,28,29.33333333
1540,132.2756897,1186.279641,70809.3,28.32301741,10.69944585,10.57512145,5.657270625,21.15183422,49.0952381,49.0,3.079446898,22,122.1428571,127.7,4.201,27,28.87301587
1541,132.8292939,1186.279641,70809.3,28.95852535,10.69944585,10.57512145,5.657270625,21.15183422,49.0952381,49.0,3.079446898,22,122.1428571,127.7,4.201,27,28.87301587
1542,147.9873016,1240.427731,83661.2,24.08863636,10.74226807,10.61713979,5.541849153,21.0248597,48.22580645,48.0,1.418988222,10,121.9112903,122.8,4.22,26,28.01612903
1543,142.456165,1249.423623,85858.9,29.19773519,10.87566724,10.81220234,5.571549026,21.03703467,47.20967742,48.0,1.968601082,11,122.0790323,123.1,4.219,32,33.14516129
1544,120.3354801,1380.461551,111862.7,26.80897887,10.85281654,10.79715548,5.698486636,21.02672166,44.88059701,45.0,1.501465832,9,115.6298507,120.0,4.202,31,32.64179104
1545,138.0204,1443.280278,126687.4,31.19817768,9.985731618,9.82134133,5.500268301,20.15955461,44.83870968,45.0,2.266114683,16,119.2725806,120.4,4.221,29,30.38709677
1546,135.8818116,1462.273912,131619.1,30.22175141,10.39423442,10.27806563,5.525871784,20.61826533,45.15873016,45.0,2.102201033,16,119.1555556,120.7,4.22,30,31.33333333
1547,138.8255907,1462.273912,131619.1,31.60691824,10.39423442,10.27806563,5.525871784,20.61826533,45.15873016,45.0,2.102201033,16,119.1555556,120.7,4.22,30,31.33333333
1548,137.9930488,1476.268866,135003.6,32.51140684,10.41977412,10.31286192,5.447465627,20.54660869,44.66129032,45.0,1.777489607,11,119.4693548,120.6,4.214,35,35.91935484
1549,133.7411236,1491.259433,138506.1,30.45475638,10.42694002,10.30878959,5.514564151,20.57977496,45.79365079,46.0,1.575191902,11,119.2730159,120.4,4.207,32,33.58730159
1550,136.6122339,1525.462025,145598.5,34.23542601,10.46322144,10.41585023,5.459519095,20.60540504,46.58333333,47.0,1.475258923,11,118.3116667,120.3,4.22,38,38.0
1551,131.8302343,1533.286632,147776.1,33.97916667,9.595206331,9.382462909,5.315834169,19.63053449,49.77777778,49.0,2.93552107,14,118.6759259,120.2,4.212,36,36.7962963
1552,134.7597622,1607.366181,162337.7,28.32461874,10.48303053,10.11395866,5.487727558,20.80885988,45.78846154,46.0,2.356142043,11,119.0711538,120.2,4.219,30,31.36538462
1553,132.6574074,1015.598218,31542.0,24.94208038,8.883525697,8.398584857,5.113738732,19.77393953,39.24615385,40.0,2.971820314,14,106.5307692,112.9,4.21,24,25.90769231
